time,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2050-09-11 00:00:00,-0.7283185882088058,-0.8284470151002166,-0.637111621876914,-1.4539665937251744,-2.5398477573134253,-0.5833102490119254,-1.6481190710402909,-3.493656224982183,-4.504465687583304,-0.4118094735945093,-3.067873459615851,-1.2763739875149869
2050-09-11 01:00:00,-0.7253295088556966,-0.8250470004526829,-0.6344968634107573,-1.4479993953098451,-2.5294240133443235,-0.5809162958024287,-1.64135505489891,-3.4793179726596133,-4.485978990138635,-0.4101193736645276,-3.055282654761286,-1.2711356437534884
2050-09-11 02:00:00,-0.7082716761887831,-0.8056440759828599,-0.6195751744520147,-1.41394627726429,-2.4699386469880453,-0.5672546801556115,-1.6027547228682597,-3.3974936113893204,-4.380480622807907,-0.4004744501311316,-2.983430483246491,-1.2412418936118403
2050-09-11 03:00:00,-0.7262793006281358,-0.8261273685382745,-0.6353277132426588,-1.449895496178996,-2.5327361991682182,-0.5816769838917627,-1.6435043477482438,-3.4838740089766045,-4.491853211281093,-0.4106564095938103,-3.059283432742243,-1.2728001481771345
2050-09-11 04:00:00,-0.6777665636990846,-0.7709451546639087,-0.5928902016825465,-1.353047907765125,-2.3635589076845336,-0.5428231400980327,-1.5337244132311705,-3.251164274381019,-4.191814241460078,-0.3832260995882474,-2.8549347582919724,-1.1877818656811692
2050-09-11 05:00:00,-0.6985531645626608,-0.7945894742217288,-0.6110737070933743,-1.3945448896382198,-2.436047516983061,-0.5594711256391734,-1.5807626103333718,-3.3508750859392613,-4.320374094067636,-0.3949793615508466,-2.9424935026895698,-1.2242102598765938
2050-09-11 06:00:00,-0.7421360523689152,-0.8441640888163346,-0.6491987320287004,-1.4815508564695905,-2.5880330651264827,-0.5943766540034124,-1.6793867423099456,-3.559936930236674,-4.58992319780791,-0.4196222120503269,-3.1260763288852536,-1.3005890111501213
2050-09-11 07:00:00,-0.9230592433857472,-1.0499603982705832,-0.8074650038636211,-1.8427338332978784,-3.2189621233566257,-0.7392780107896053,-2.088799554691467,-4.427803606678523,-5.708887232527498,-0.5219206913970054,-3.888173390439884,-1.6176558257154583
2050-09-11 08:00:00,-0.8741128469673219,-0.9942849058840963,-0.7646481397714022,-1.7450205160384036,-3.048272541648092,-0.7000768491753111,-1.9780382879849563,-4.193013659935255,-5.406166188787727,-0.4942451795128557,-3.6819980257753313,-1.5318775575475128
2050-09-11 09:00:00,-1.0828092379285212,-1.2316726438233416,-0.9472095878488856,-2.1616480545924484,-3.776054406787365,-0.8672217576677005,-2.450299339081213,-5.194105019152185,-6.6969004188712224,-0.6122473179920754,-4.561083263077991,-1.8976167395808063
2050-09-11 10:00:00,-1.0022212746945514,-1.14000553731933,-0.8767136142585046,-2.0007676263080176,-3.4950219561538605,-0.8026788698952223,-2.267936069418074,-4.8075343013796,-6.198484312106185,-0.5666808759779384,-4.221625122680902,-1.7563868140455772
2050-09-11 11:00:00,-1.05473494304977,-1.1997387262083254,-0.9226510226374154,-2.105602407046252,-3.678151598812472,-0.8447370590733215,-2.3867697497713034,-5.059436020374667,-6.523268027728439,-0.5963734122827775,-4.442826794617162,-1.8484167050338507
2050-09-11 12:00:00,-1.0982875068771296,-1.249278847917252,-0.960749521050299,-2.1925478371111367,-3.830031398879384,-0.8796183009673723,-2.4853252613271777,-5.268352404211031,-6.792629585352696,-0.6209991168491619,-4.62628188807123,-1.9247423137149944
2050-09-11 13:00:00,-1.2234016047476242,-1.3915934923679465,-1.0701956440855176,-2.442317267210603,-4.266338759462037,-0.979822163350214,-2.7684471452042456,-5.868509607301621,-7.566428538193659,-0.6917417446187127,-5.153296063591116,-2.1440040249752323
2050-09-11 14:00:00,-0.9906948814633668,-1.1268945084072013,-0.8666306653885992,-1.977757104572607,-3.4548262444528386,-0.7934473832700806,-2.241852884377658,-4.752243586415484,-6.127196494313213,-0.5601635661003321,-4.173072859356122,-1.736186878566332
