time,E-BGM,E-BMR,E-BRK,E-BSL,E-BVW,E-BWK,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MEE,E-MVL,E-OHK,E-OZN,E-RIL,E-SMH,E-TIL,E-VHZ,E-VVL,E-WES,E-WEW,E-WTR,E-ZWO,E-ZYV
2040-01-01 10:00:00,-0.04998,-0.053860000000000005,-0.00404,-0.25104,-0.02518,-0.0,-8e-05,-0.02518,-0.08344,-0.08344,-0.09468,-0.053860000000000005,-0.00035999999999999997,-0.377,-0.0249,-0.0637,-0.00035999999999999997,-0.04998,-0.09519999999999999,-0.0,-0.19112,-0.04998,-0.02518,-0.25104,-0.19112,-0.053860000000000005,-0.0084,-0.0,-0.19112,-0.09468,-0.0637,-0.0249,-0.06416
2040-01-01 11:00:00,-0.05084,-0.05478,-0.0040999999999999995,-0.25536,-0.025599999999999998,-0.0,-8e-05,-0.025599999999999998,-0.08488,-0.08488,-0.0963,-0.05478,-0.00035999999999999997,-0.38346,-0.025320000000000002,-0.0648,-0.00035999999999999997,-0.05084,-0.09684,-0.0,-0.19438,-0.05084,-0.025599999999999998,-0.25536,-0.19438,-0.05478,-0.008539999999999999,-0.0,-0.19438,-0.0963,-0.0648,-0.025320000000000002,-0.06526
2040-01-01 12:00:00,-0.051199999999999996,-0.05516,-0.0041400000000000005,-0.2571,-0.02578,-0.0,-8e-05,-0.02578,-0.08546,-0.08546,-0.09695999999999999,-0.05516,-0.00035999999999999997,-0.3861,-0.0255,-0.06524,-0.00035999999999999997,-0.051199999999999996,-0.0975,-0.0,-0.19572,-0.051199999999999996,-0.02578,-0.2571,-0.19572,-0.05516,-0.0086,-0.0,-0.19572,-0.09695999999999999,-0.06524,-0.0255,-0.0657
2040-01-01 13:00:00,-0.05144,-0.055420000000000004,-0.00416,-0.2583,-0.0259,-0.0,-8e-05,-0.0259,-0.08585999999999999,-0.08585999999999999,-0.09741999999999999,-0.055420000000000004,-0.00035999999999999997,-0.3879,-0.025619999999999997,-0.06554,-0.00035999999999999997,-0.05144,-0.09796,-0.0,-0.19663999999999998,-0.05144,-0.0259,-0.2583,-0.19663999999999998,-0.055420000000000004,-0.00864,-0.0,-0.19663999999999998,-0.09741999999999999,-0.06554,-0.025619999999999997,-0.06602
2040-01-01 14:00:00,-0.05144,-0.055420000000000004,-0.00416,-0.25834,-0.0259,-0.0,-8e-05,-0.0259,-0.08588,-0.08588,-0.09744,-0.055420000000000004,-0.00035999999999999997,-0.38796,-0.025619999999999997,-0.06556000000000001,-0.00035999999999999997,-0.05144,-0.09798,-0.0,-0.19666,-0.05144,-0.0259,-0.25834,-0.19666,-0.055420000000000004,-0.00864,-0.0,-0.19666,-0.09744,-0.06556000000000001,-0.025619999999999997,-0.06602
2040-01-01 15:00:00,-0.05122,-0.05518,-0.0041400000000000005,-0.25722,-0.0258,-0.0,-8e-05,-0.0258,-0.0855,-0.0855,-0.09702000000000001,-0.05518,-0.00035999999999999997,-0.38628,-0.0255,-0.06528,-0.00035999999999999997,-0.05122,-0.09756,-0.0,-0.19582,-0.05122,-0.0258,-0.25722,-0.19582,-0.05518,-0.0086,-0.0,-0.19582,-0.09702000000000001,-0.06528,-0.0255,-0.06574
2040-01-01 16:00:00,-0.05134,-0.05532,-0.0041400000000000005,-0.25784,-0.02586,-0.0,-8e-05,-0.02586,-0.0857,-0.0857,-0.09724,-0.05532,-0.00035999999999999997,-0.3872,-0.02556,-0.06541999999999999,-0.00035999999999999997,-0.05134,-0.09778,-0.0,-0.19628,-0.05134,-0.02586,-0.25784,-0.19628,-0.05532,-0.008620000000000001,-0.0,-0.19628,-0.09724,-0.06541999999999999,-0.02556,-0.0659
2040-01-01 17:00:00,-0.051239999999999994,-0.0552,-0.0041400000000000005,-0.25727999999999995,-0.0258,-0.0,-8e-05,-0.0258,-0.08552,-0.08552,-0.09704,-0.0552,-0.00035999999999999997,-0.38638,-0.0255,-0.06528,-0.00035999999999999997,-0.051239999999999994,-0.09758,-0.0,-0.19586,-0.051239999999999994,-0.0258,-0.25727999999999995,-0.19586,-0.0552,-0.0086,-0.0,-0.19586,-0.09704,-0.06528,-0.0255,-0.06576
2040-01-01 18:00:00,-0.051539999999999996,-0.05554,-0.00416,-0.25886000000000003,-0.02596,-0.0,-8e-05,-0.02596,-0.08603999999999999,-0.08603999999999999,-0.09762,-0.05554,-0.00035999999999999997,-0.38874,-0.025660000000000002,-0.06567999999999999,-0.00035999999999999997,-0.051539999999999996,-0.09818,-0.0,-0.19705999999999999,-0.051539999999999996,-0.02596,-0.25886000000000003,-0.19705999999999999,-0.05554,-0.00866,-0.0,-0.19705999999999999,-0.09762,-0.06567999999999999,-0.025660000000000002,-0.06616
2040-01-01 19:00:00,-0.0513,-0.055260000000000004,-0.0041400000000000005,-0.25762,-0.02584,-0.0,-8e-05,-0.02584,-0.08564,-0.08564,-0.09716,-0.055260000000000004,-0.00035999999999999997,-0.38688,-0.02554,-0.06538000000000001,-0.00035999999999999997,-0.0513,-0.09770000000000001,-0.0,-0.19612000000000002,-0.0513,-0.02584,-0.25762,-0.19612000000000002,-0.055260000000000004,-0.008620000000000001,-0.0,-0.19612000000000002,-0.09716,-0.06538000000000001,-0.02554,-0.06584000000000001
2040-01-01 20:00:00,-0.05112,-0.055080000000000004,-0.00412,-0.25678,-0.025740000000000002,-0.0,-8e-05,-0.025740000000000002,-0.08535999999999999,-0.08535999999999999,-0.09684,-0.055080000000000004,-0.00035999999999999997,-0.3856,-0.02546,-0.06516000000000001,-0.00035999999999999997,-0.05112,-0.09738000000000001,-0.0,-0.19548,-0.05112,-0.025740000000000002,-0.25678,-0.19548,-0.055080000000000004,-0.008579999999999999,-0.0,-0.19548,-0.09684,-0.06516000000000001,-0.02546,-0.06562
2040-01-01 21:00:00,-0.05108,-0.05504,-0.00412,-0.25654,-0.02572,-0.0,-8e-05,-0.02572,-0.08528,-0.08528,-0.09676,-0.05504,-0.00035999999999999997,-0.38526,-0.02544,-0.06509999999999999,-0.00035999999999999997,-0.05108,-0.0973,-0.0,-0.1953,-0.05108,-0.02572,-0.25654,-0.1953,-0.05504,-0.008579999999999999,-0.0,-0.1953,-0.09676,-0.06509999999999999,-0.02544,-0.06556000000000001
2040-01-01 22:00:00,-0.050219999999999994,-0.0541,-0.00406,-0.25216000000000005,-0.025279999999999997,-0.0,-8e-05,-0.025279999999999997,-0.08381999999999999,-0.08381999999999999,-0.09509999999999999,-0.0541,-0.00035999999999999997,-0.37868,-0.025,-0.06398,-0.00035999999999999997,-0.050219999999999994,-0.09564,-0.0,-0.19196,-0.050219999999999994,-0.025279999999999997,-0.25216000000000005,-0.19196,-0.0541,-0.00842,-0.0,-0.19196,-0.09509999999999999,-0.06398,-0.025,-0.06444
2040-01-01 23:00:00,-0.049620000000000004,-0.05346,-0.004,-0.24919999999999998,-0.024980000000000002,-0.0,-8e-05,-0.024980000000000002,-0.08284,-0.08284,-0.09398000000000001,-0.05346,-0.00035999999999999997,-0.37422,-0.0247,-0.06323999999999999,-0.00035999999999999997,-0.049620000000000004,-0.0945,-0.0,-0.1897,-0.049620000000000004,-0.024980000000000002,-0.24919999999999998,-0.1897,-0.05346,-0.00832,-0.0,-0.1897,-0.09398000000000001,-0.06323999999999999,-0.0247,-0.06368
2040-01-02 00:00:00,-0.048940000000000004,-0.05274,-0.00396,-0.24580000000000002,-0.024640000000000002,-0.0,-8e-05,-0.024640000000000002,-0.0817,-0.0817,-0.0927,-0.05274,-0.00033999999999999997,-0.36912,-0.02438,-0.06238,-0.00033999999999999997,-0.048940000000000004,-0.09322000000000001,-0.0,-0.18712,-0.048940000000000004,-0.024640000000000002,-0.24580000000000002,-0.18712,-0.05274,-0.00822,-0.0,-0.18712,-0.0927,-0.06238,-0.02438,-0.06282
2040-01-02 01:00:00,-0.049159999999999995,-0.05296,-0.00398,-0.24689999999999998,-0.02476,-0.0,-8e-05,-0.02476,-0.08206,-0.08206,-0.09312000000000001,-0.05296,-0.00033999999999999997,-0.37076,-0.02448,-0.06264,-0.00033999999999999997,-0.049159999999999995,-0.09364,-0.0,-0.18794,-0.049159999999999995,-0.02476,-0.24689999999999998,-0.18794,-0.05296,-0.00826,-0.0,-0.18794,-0.09312000000000001,-0.06264,-0.02448,-0.0631
2040-01-02 02:00:00,-0.0492,-0.053,-0.00398,-0.24706,-0.02478,-0.0,-8e-05,-0.02478,-0.08212000000000001,-0.08212000000000001,-0.09318,-0.053,-0.00033999999999999997,-0.37102,-0.0245,-0.0627,-0.00033999999999999997,-0.0492,-0.0937,-0.0,-0.18808,-0.0492,-0.02478,-0.24706,-0.18808,-0.053,-0.00826,-0.0,-0.18808,-0.09318,-0.0627,-0.0245,-0.06314
2040-01-02 03:00:00,-0.04906,-0.05286,-0.00396,-0.24642000000000003,-0.0247,-0.0,-8e-05,-0.0247,-0.08192,-0.08192,-0.09294,-0.05286,-0.00033999999999999997,-0.37004,-0.02444,-0.06252,-0.00033999999999999997,-0.04906,-0.09346,-0.0,-0.18758,-0.04906,-0.0247,-0.24642000000000003,-0.18758,-0.05286,-0.00824,-0.0,-0.18758,-0.09294,-0.06252,-0.02444,-0.06298
2040-01-02 04:00:00,-0.04902,-0.05282,-0.00396,-0.24617999999999998,-0.02468,-0.0,-8e-05,-0.02468,-0.08184,-0.08184,-0.09283999999999999,-0.05282,-0.00033999999999999997,-0.3697,-0.0244,-0.06248,-0.00033999999999999997,-0.04902,-0.09336,-0.0,-0.18742,-0.04902,-0.02468,-0.24617999999999998,-0.18742,-0.05282,-0.00822,-0.0,-0.18742,-0.09283999999999999,-0.06248,-0.0244,-0.06292
2040-01-02 05:00:00,-0.04876,-0.05254,-0.003940000000000001,-0.24491999999999997,-0.02456,-0.0,-8e-05,-0.02456,-0.08142,-0.08142,-0.09238,-0.05254,-0.00033999999999999997,-0.3678,-0.024280000000000003,-0.06214,-0.00033999999999999997,-0.04876,-0.09288,-0.0,-0.18644000000000002,-0.04876,-0.02456,-0.24491999999999997,-0.18644000000000002,-0.05254,-0.00818,-0.0,-0.18644000000000002,-0.09238,-0.06214,-0.024280000000000003,-0.0626
